구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
개방화장실,KGIT상암센터,서울 마포구 월드컵북로 402 KGIT상암센터,1,2,2,,37.58018916,126.8889356
개방화장실,상암이안2단지 오피스텔,서울 마포구 월드컵북로 361 상암이안2단지 오피스텔,1,4,6,,37.5771097,126.8914039
개방화장실,신안빌딩,서울 마포구 월드컵북로 136 신안빌딩,1,2,2,,37.56502512,126.9124737
개방화장실,청원빌딩,서울 마포구 월드컵북로 122 청원빌딩,1,1,1,,37.56414797,126.9132845
공중화장실,양화어린이공원,서울 마포구 월드컵로5길 79 양화어린이공원,1,2,3,,37.55035357,126.9084466
개방화장실,상암근린상가,서울 마포구 월드컵로42길 40 상암근린상가,1,2,3,,37.58026126,126.8807347
공중화장실,두리어린이공원,서울 마포구 월드컵로31길 69 두리어린이공원,1,2,2,,37.56027006,126.901207
개방화장실,마포구민체육센터,서울 마포구 월드컵로25길 190 마포구민체육센터,1,3,4,,37.55676534,126.8969648
공중화장실,한마음어린이공원,서울 마포구 월드컵로15길 53 한마음어린이공원,1,1,2,,37.55468956,126.9080164
공중화장실,노을2,서울 마포구 하늘공원로 108-2 노을2,1,1,1,,37.56938228,126.8781655
공중화장실,노을1,서울 마포구 하늘공원로 108-2 노을1,1,4,10,,37.56938228,126.8781655
공중화장실,하늘6,서울 마포구 하늘공원로 108-2 하늘6,1,2,4,,37.56938228,126.8781655
공중화장실,하늘5,서울 마포구 하늘공원로 95 하늘5,1,3,9,,37.56907948,126.8863184
공중화장실,하늘4,서울 마포구 하늘공원로 95 하늘4,1,3,6,,37.56907948,126.8863184
공중화장실,하늘3,서울 마포구 하늘공원로 95 하늘3,1,3,9,,37.56907948,126.8863184
공중화장실,하늘2,서울 마포구 하늘공원로 95 하늘2,1,3,9,,37.56907948,126.8863184
공중화장실,하늘1,서울 마포구 하늘공원로 95 하늘1,1,3,4,,37.56907948,126.8863184
공중화장실,난지천4,서울 마포구 하늘공원로 108-2 난지천4,1,3,9,,37.56938228,126.8781655
공중화장실,난지천3,서울 마포구 월드컵로 365 난지천3,1,3,8,,37.57246315,126.8870483
공중화장실,난지천2,서울 마포구 월드컵로 365 난지천2,1,3,9,,37.57246315,126.8870483
공중화장실,난지천1,서울 마포구 월드컵로 365 난지천1,1,2,6,,37.57246315,126.8870483
공중화장실,평화5,서울 마포구 증산로 32 평화5,1,3,7,,37.56327203,126.8926784
공중화장실,평화4,서울 마포구 증산로 32 평화4,1,2,6,,37.56327203,126.8926784
공중화장실,평화3,서울 마포구 증산로 32 평화3,1,3,7,,37.56327203,126.8926784
공중화장실,평화2,서울 마포구 월드컵로 243-60 평화2,1,4,9,,37.5634668,126.8984559
공중화장실,평화1,서울 마포구 월드컵로 243-60 평화1,1,4,7,,37.5634668,126.8984559
공중화장실,서부공원녹지사업소,서울 마포구 월드컵로 243-60 서부공원녹지사업소,1,4,8,,37.5634668,126.8984559
