구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"공중화장실","성혜원","경기 화성시 장안면 포승장안로1120번길 46-29 성혜원","1","2","1","11시간",37.06362899,126.8599064
"공중화장실","만남주유소","경기 화성시 장안면 포승향남로 1237 만남주유소","1","3","4","11시간",37.05771677,126.7967845
"공중화장실","VIP주유소","경기 화성시 정남면 만년로 354 VIP주유소","1","1","1","11시간",37.1533601,126.9817318
"공중화장실","정남면사무소","경기 화성시 정남면 서봉로 998 정남면사무소","1","2","2","11시간",37.16027008,126.9711124
"공중화장실","1호 전곡공원","경기 화성시 서신면 전곡리 557-205 1호 전곡공원","1","1","2","24시간",37.188437284641,126.67200525097
"공중화장실","전곡항 수산물센터","경기 화성시 서신면 전곡항로 37 전곡항 수산물센터","2","5","7","24시간",37.18811167,126.653252
"공중화장실","해양산업단지주유소","경기 화성시 서신면 전곡항로 382 해양산업단지주유소","1","1","1","24시간",37.18825558,126.6837258
"공중화장실","전곡항 클럽하우스","경기 화성시 서신면 전곡항로 5 전곡항 클럽하우스","2","3","5","24시간",37.18559975,126.6510554
"공중화장실","전곡2호 어린이공원","경기 화성시 서신면 전곡리 992 전곡2호 어린이공원","1","2","4","24시간",37.18844544,126.6556675
"공중화장실","송교리","경기 화성시 서신면 제부로 230 송교리","1","2","2","24시간",37.17287037,126.6568553
"공중화장실","솔다리","경기 화성시 서신면 제부로 230 솔다리","1","2","2","24시간",37.17287037,126.6568553
"공중화장실","제부도 텐트촌","경기 화성시 서신면 제부리 290-34 제부도 텐트촌","1","3","2","24시간",37.17266181,126.6183042
"공중화장실","청경초소","경기도 화성시 서신면 해안길 4 청경초소","1","3","3","24시간",37.17463236,126.6312742
"공중화장실","제부도 초소","경기도 화성시 서신면 해안길 4 제부도 초소","1","2","2","24시간",37.17463236,126.6312742
"공중화장실","4호 공영주차장 2","경기 화성시 서신면 제부리 산 14-1 4호 공영주차장 2","1","3","5","24시간",37.16885174,126.6215262
"공중화장실","4호 공영주차장 1","경기 화성시 서신면 제부리 산 14-1 4호 공영주차장 1","1","3","5","24시간",37.16885174,126.6215262
"공중화장실","매송우체국","경기 화성시 매송면 화성로 2223 매송우체국","1","1","1","11시간",37.24935894,126.9093512
"공중화장실","매송파출소","경기 화성시 매송면 화성로 2249 매송파출소","1","1","1","11시간",37.24995928,126.9119238
"공중화장실","화우상사 새원평주유소","경기 화성시 매송면 화성로 2414 화우상사 새원평주유소","1","1","1","11시간",37.24776653,126.9284007
"공중화장실","디앤씨빌딩","경기도 화성시 메타폴리스로 42 디앤씨빌딩","1","2","2","11시간",37.20170456,127.0718563
"공중화장실","트라이엄프동탄","경기도 화성시 메타폴리스로 38 트라이엄프동탄","1","1","2","11시간",37.20178433,127.0716863
"공중화장실","센트럴 S타운","경기도 화성시 메타폴리스로 47-25 센트럴 S타운","1","4","3","11시간",37.20291607,127.0723709
"공중화장실","스타프라자","경기도 화성시 메타폴리스로 53 스타프라자","1","4","6","11시간",37.20220159,127.0731907
"공중화장실","병점도서관","경기 화성시 병점3로 132-6 병점도서관","1","4","4","11시간",37.21234082,127.0461399
"공중화장실","동부보건지소","경기 화성시 떡전골로 72-3 동부보건지소","1","5","5","24시간",37.20529329,127.0348842
"공중화장실","마도농산물재래시장","경기 화성시 마도면 두곡서길 52 마도농산물재래시장","1","1","3","24시간",37.20598036,126.7798375
"공중화장실","쌍송주유소","경기 화성시 마도면 마도공단로 149 쌍송주유소","1","1","2","24시간",37.19100211,126.7937066
"공중화장실","마도근린공원","경기 화성시 마도면 마도공단로4길 26 마도근린공원","1","2","6","24시간",37.18190743,126.7898982
"공중화장실","마도면사무소","경기 화성시 마도면 마도북로 389 마도면사무소","1","3","4","24시간",37.20548764,126.7696504
"공중화장실","마도면 버스정류장","경기 화성시 마도면 화성로780번길 4 마도면 버스정류장","1","2","2","24시간",37.20674368,126.7734715
"공중화장실","빛기섬","경기 화성시 마도면 청원산단8길 186 빛기섬","1","3","5","24시간",37.16617573,126.7603453
"공중화장실","바이오벨리 체육공원","경기 화성시 마도면 청원산단5길 27 바이오벨리 체육공원","1","4","6","24시간",37.16973874,126.7710966
"공중화장실","후암마도주유소","경기 화성시 마도면 화성로 667 후암마도주유소","1","1","1","24시간",37.21024134,126.7623406
"공중화장실","우정주유소","경기 화성시 마도면 화성로 706 우정주유소","1","2","2","24시간",37.20796879,126.7656222
"공중화장실","지성주유소","경기 화성시 마도면 화성로 726 지성주유소","1","2","2","24시간",37.20755135,126.7679384
"공중화장실","궁평보건지소","경기 화성시 서신면 궁평항로 1419 궁평보건지소","1","1","1","24시간",37.14275245,126.7018254
"공중화장실","서신면사무소","경기 화성시 서신면 궁평항로 1702 서신면사무소","1","4","4","24시간",37.16658069,126.7087707
"공중화장실","은수포주유소","경기 화성시 서신면 당성로 269 은수포주유소","1","1","1","24시간",37.19731457,126.6962519
"공중화장실","상안주유소","경기 화성시 서신면 마도로 6 ��안주유소","1","2","2","24시간",37.17976432,126.7088506
"공중화장실","서신 공영주차장","경기 화성시 서신면 매화1길 13-10 서신 공영주차장","1","1","1","24시간",37.16896196,126.7040349
"공중화장실","서신우체국","경기 화성시 서신면 매화3길 5 서신우체국","1","1","1","24시간",37.16888502,126.705241
"공중화장실","백미리 커뮤니티센터","경기 화성시 서신면 백미길 210-35 백미리 커뮤니티센터","1","2","4","24시간",37.14345939,126.6801457
"공중화장실","백미리","경기 화성시 서신면 백미리 277-16","1","2","5","24시간",37.13002485,126.6834399
"공중화장실","백미항 주민공동이용시설","경기 화성시 서신면 백미길 210-34 백미항 주민공동이용시설","1","4","7","24시간",37.14379847,126.6790367
"공중화장실","모래","경기 화성시 서신면 궁평리 478-21 모래","1","2","6","24시간",37.126534,126.6879904
"공중화장실","동탄119안전센터 1","경기 화성시 동탄반석로 188 동탄119안전센터 1","1","3","2","11시간",37.205464,127.0720919
"공중화장실","마도지역대","경기 화성시 남양읍 송림리 산 150-2 마도지역대","1","1","1","24시간",37.21968709,126.813712
"공중화장실","화성미소요양병원","경기 화성시 남양읍 송림리 산 150-2 화성미소요양병원","1","1","2","24시간",37.21968709,126.813712
"공중화장실","동탄1동주민센터","경기 화성시 동탄반석로 195 동탄1동주민센터","3","2","3","11시간",37.2064629,127.071922
"공중화장실","아이프라자","경기 화성시 동탄반석로 196 아이프라자","1","2","2","11시간",37.20608861,127.0724561
"공중화장실","아인슈타인프라자","경기 화성시 동탄반석로 208 아인슈타인프라자","1","11","11","11시간",37.20703051,127.0730642
"공중화장실","화성동탄센터타워","경기 화성시 동탄반석로 212 화성동탄센터타워","1","1","1","11시간",37.20723915,127.0732419
"공중화장실","남양빌딩","경기 화성시 남양읍 남양성지로 135 남양빌딩","1","2","2","24시간",37.20889985,126.8180941
"공중화장실","남양읍사무소","경기 화성시 남양읍 남양성지로 192-5 남양읍사무소","1","2","2","24시간",37.21175868,126.8237728
"공중화장실","남양재래시장 공영주차장","경기 화성시 남양읍 남양시장로55번길 16 남양재래시장 공영주차장","1","3","3","24시간",37.2094346,126.8165987
"공중화장실","남양시장","경기 화성시 남양읍 남양시장로55번길 8","1","2","5","24시간",37.20939869,126.8157092
"공중화장실","한국프라자1동","경기 화성시 남양읍 시청로 109 한국프라자1동","1","2","2","24시간",37.20115496,126.8257958
