구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
간이화장실,금산리 기도원 앞,전남 구례군 간전면 금산리 산 39-8 금산리 기도원 앞,1,1,1,,35.1064562,127.5490507
공중화장실,삼능건설연수원,전남 구례군 간전면 백운천길 214-3 삼능건설연수원,1,1,1,(평일)09:00~18:00+(주말)09:00~18:00,35.18416904,127.5919288
간이화장실,삼산잔디공원,전남 구례군 간전면 간전중앙로 426-13 삼산잔디공원,1,1,1,,35.1525011,127.5444612
공중화장실,간전농협,전남 구례군 간전면 안음길 15 간전농협,1,2,2,(평일)09:00~18:00+(주말)09:00~18:00,35.17802962,127.5445385
공중화장실,간전보건지소,전남 구례군 간전면 안음길 3 간전보건지소,1,1,2,(평일)09:00~18:00+(주말)09:00~18:00,35.1781078,127.5435201
공중화장실,간전우체국,전남 구례군 간전면 안음길 4 간전우체국,1,1,1,(평일)09:00~18:00+(주말)09:00~18:00,35.1778626,127.5434737
공중화장실,간전면사무소,전남 구례군 간전면 안음길 7 간전면사무소,1,4,4,(평일)09:00~18:00+(주말)09:00~18:00,35.1783143,127.5438048
공중화장실,면사무소 앞 주차장,전남 구례군 간전면 안음길 6 면사무소 앞 주차장,1,1,1,(평일)09:00~18:00+(주말)09:00~18:00,35.17778928,127.5436845
공중화장실,야동마을 유상각,전남 구례군 간전면 양동안길 3 야동마을 유상각,1,1,1,,35.1817594,127.5473594
공중화장실,백운천 유원지,전남 구례군 간전면 운천리 653 백운천 유원지,1,1,1,,35.2010864,127.5884573
간이화장실,백운산계곡,전남 구례군 간전면 중대리 644-1 백운산계곡,1,1,1,,35.1321328,127.6038663
공중화장실,하천 보건진료소,전남 구례군 간전면 하천길 26 하천 보건진료소,1,1,1,(평일)09:00~18:00+(주말)09:00~18:00,35.1820717,127.6213471
간이화장실,선창 계곡유원지,전남 구례군 간전면 효곡리 124 선창 계곡유원지,1,1,1,,35.1378208,127.563063
공중화장실,효곡보건진료소,전남 구례군 간전면 효죽길 1 효곡보건진료소,1,1,1,(평일)09:00~18:00+(주말)09:00~18:00,35.139765,127.5409341
공중화장실,연파소공원,전남 구례군 광의면 구만제로 341 연파소공원,1,1,1,,35.2596589,127.4397969
공중화장실,광의 게이트볼장,전남 구례군 광의면 구만제로 357 광의 게이트볼장,1,1,2,(평일)09:00~18:00+(주말)09:00~18:00,35.2606703,127.4390803
공중화장실,지리산 참새미골 센터,전남 구례군 광의면 방광리 354 지리산 참새미골 센터,1,2,3,,35.26195635,127.4678583
공중화장실,난동주차장,전남 구례군 광의면 난동길 79-9 난동주차장,1,2,3,,35.28213719,127.4465127
공중화장실,서시천 생태탐방로,전남 구례군 광의면 지천리 491-1 서시천 생태탐방로,1,1,1,,35.225732,127.4578382
공중화장실,구례 5일시장내 다단지,전남 구례군 구례읍 5일시장길 17-4 구례 5일시장내 다단지,1,2,3,,35.2106508,127.4691016
공중화장실,구례5일시장내 가단지,전남 구례군 구례읍 5일시장작은길 20 구례5일시장내 가단지,1,3,6,,35.2111032,127.4701595
공중화장실,구례 5일시장내 나단지,전남 구례군 구례읍 5일시장작은길 20 구례 5일시장내 나단지,1,3,5,,35.2105706,127.4713716
공중화장실,상설시장,전남 구례군 구례읍 구례1길 45-11 상설시장,1,2,3,,35.2099413,127.4655572
공중화장실,독자유원지,전남 구례군 구례읍 독자1길 6 독자유원지,1,1,1,,35.1889937,127.4189874
간이화장실,남산 학순정,전남 구례군 토지면 남산길 31-35 남산 학순정,1,1,1,,35.24234193,127.5897361
공중화장실,불당마을 앞,전남 구례군 토지면 문수길 497 불당마을 앞,1,1,1,,35.24762785,127.5309739
간이화장실,문수사 앞,전남 구례군 토지면 문수사길 138 문수사 앞,1,1,1,(평일)09:00~18:00+(주말)09:00~18:00,35.25263113,127.5388688
간이화장실,밤재마을 앞,전남 구례군 토지면 밤재길 4 밤재마을 앞,1,1,1,,35.2583957,127.5302453
공중화장실,도계소공원,전남 구례군 토지면 외곡리 686-2 도계소공원,1,1,1,,35.1950157,127.6134473
공중화장실,피아골주유소,전남 구례군 토지면 섬진강대로 4466 피아골주유소,1,2,4,(평일)09:00~18:00+(주말)09:00~18:00,35.20224408,127.5835813
간이화장실,칠의사,전남 구례군 토지면 섬진강대로 4638-4 칠의사,1,1,2,,35.1974132,127.5660897
간이화장실,원송소공원,전남 구례군 토지면 송정리 532 원송소공원,1,1,1,,35.1950787,127.5612301
