구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"개방화장실","노송동 주민센터","전북특별자치도 전주시 완산구 인봉1길 54 노송동 주민센터","1","5","7","09:00-18:00",35.8244145748697,127.158371935156
"개방화장실","팔복동주민센터","전북특별자치도 전주시 덕진구 신복5길 6 팔복동주민센터","1","3","7","09:00-18:00",35.8536546317959,127.106289832258
"공중화장실","서일공원","전북특별자치도 전주시 완산구 서신로 71 서일공원","1","2","4","",35.8316873626971,127.115599807699
"공중화장실","선너머공원","전북특별자치도 전주시 완산구 여울로 77 선너머공원","1","2","3","",35.8374197973477,127.116085386579
"공중화장실","다가공원","전북특별자치도 전주시 완산구 전주천서로 231 다가공원","1","2","3","",35.8149396833311,127.138474384055
"공중화장실","재뜸","전북특별자치도 전주시 완산구 잿뜸1길 24 재뜸","1","2","4","",35.8266115825596,127.123288712425
"공중화장실","선수촌","전북특별자치도 전주시 완산구 온고을로 30-9 선수촌","1","2","3","",35.8346234524767,127.119409421655
"공중화장실","고사평동","전북특별자치도 전주시 완산구 고사평7길 20 고사평동","1","2","3","",35.8382055555928,127.108617375004
"공중화장실","안터","전북특별자치도 전주시 완산구 감나무로 52 안터","1","1","2","",35.8309112211888,127.119629301871
"공중화장실","전룡","전북특별자치도 전주시 완산구 안터2길 29 전룡","1","1","2","",35.8280711135835,127.1174060032
"개방화장실","금암1동주민센터","전북특별자치도 전주시 덕진구 기린대로 392 금암1동주민센터","1","4","4","09:00-18:00",35.8374315147372,127.133122000293
"개방화장실","금암2동주민센터","전북특별자치도 전주시 덕진구 거북바우로 50 금암2동주민센터","1","7","4","09:00-18:00",35.8385670223622,127.143071192643
"개방화장실","덕진동주민센터","전북특별자치도 전주시 덕진구 기린대로 533-7 덕진동주민센터","1","1","2","09:00-18:00",35.8453304653172,127.120685715307
"개방화장실","중화산2동주민센터","전북특별자치도 전주시 완산구 화산천변로 30 중화산2동주민센터","1","5","5","09:00-18:00",35.821679735316,127.116393008804
"개방화장실","우아1동주민센터","전북특별자치도 전주시 덕진구 우아2길 25 우아1동주민센터","1","2","3","09:00-18:00",35.8498438556442,127.159568890057
"개방화장실","우아2동주민센터","전북특별자치도 전주시 덕진구 진버들7길 25 우아2동주민센터","1","3","2","09:00-18:00",35.8377541642467,127.167042120242
"개방화장실","인후1동주민센터","전북특별자치도 전주시 덕진구 견훤로 290 인후1동주민센터","1","2","3","09:00-18:00",35.8374352962673,127.15667204731
"공중화장실","용두길","전북특별자치도 전주시 완산구 서신천변3길 3-14 용두길","1","1","2","",35.8274363059593,127.113613889745
"공중화장실","장성","전북특별자치도 전주시 완산구 밤나무2길 27 장성","1","1","1","",35.809192065382,127.117113218713
