구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"공중화장실","수통골","대전 유성구 수통골로 47-3","1","5","15","04:00~17:00",36.34523333,127.2886333
"개방화장실","유성도서관","대전 유성구 대덕대로 507-38 유성도서관","1","2","2","08:00~22:00",36.3784084,127.3758806
"개방화장실","관평도서관","대전 유성구 테크노4로 131 관평도서관","1","2","2","08:00~22:00",36.4231567,127.3883985
"개방화장실","노은농수산물도매시장 수산동","대전 유성구 노은동로 33 노은농수산물도매시장 수산동","2","3","4","09:00~18:00",36.3658630428353,127.318976357342
"개방화장실","노은농수산물도매시장 양념동","대전 유성구 노은동로 33 노은농수산물도매시장 양념동","1","3","3","09:00~18:00",36.3658630428353,127.318976357342
"개방화장실","노은농수산물도매시장 저온경매장","대전 유성구 노은동로 33 노은농수산물도매시장 저온경매장","1","3","3","09:00~18:00",36.3658630428353,127.318976357342
"개방화장실","노은농수산물도매시장 구근류동","대전 유성구 노은동로 33 노은농수산물도매시장 구근류동","1","2","3","09:00~18:00",36.3658630428353,127.318976357342
"개방화장실","노은농수산물도매시장 친환경경매장","대전 유성구 노은동로 33 노은농수산물도매시장 친환경경매장","1","3","3","09:00~18:00",36.3658630428353,127.318976357342
"개방화장실","노은농수산물도매시장 채소B동","대전 유성구 노은동로 33 노은농수산물도매시장 채소B동","1","1","1","09:00~18:00",36.3658630428353,127.318976357342
"개방화장실","노은농수산물도매시장 채소A동","대전 유성구 노은동로 33 노은농수산물도매시장 채소A동","1","2","2","09:00~18:00",36.3658630428353,127.318976357342
"개방화장실","노은농수산물도매시장 청과물동","대전 유성구 노은동로 33 노은농수산물도매시장 청과물동","2","14","15","09:00~18:00",36.3658630428353,127.318976357342
"개방화장실","노은농수산물도매시장 청과물동 지하층","대전 유성구 노은동로 33 노은농수산물도매시장 청과물동 지하층","1","1","1","09:00~18:00",36.3658630428353,127.318976357342
"개방화장실","대전광역시 선사박물관","대전 유성구 노은동로 126 대전광역시 선사박물관","2","2","3","09:00~18:00",36.37191134431,127.323839976888
"개방화장실","북유성IC주유소","대전 유성구 북유성대로 408 북유성IC주유소","1","1","1","",36.4004153693839,127.309435331695
"개방화장실","한빛프라자","대전 유성구 어은로 57 한빛프라자","1","2","2","09:00~18:00",36.3635250963285,127.353659081769
"개방화장실","신성주유소","대전 유성구 가정북로 163 신성주유소","1","1","2","",36.3961472288779,127.35535913192
"개방화장실","SK첨단주유소","대전 유성구 가정로 27 SK첨단주유소","1","2","2","",36.3844692996327,127.346349460715
"개방화장실","햇빛주유소","대전 유성구 계백로 87 햇빛주유소","1","2","2","",36.2765488135279,127.261767733534
"개방화장실","송정가스충전소","대전 유성구 계백로 34 송정가스충전소","1","1","1","",36.2784124706334,127.256738560867
"개방화장실","송강재래시장","대전 유성구 봉산로 19 송강재래시장","1","2","4","",36.4352154535814,127.387211502063
"개방화장실","현대송강주유소","대전 유성구 대덕대로 1131 현대송강주유소","1","1","1","",36.4280937883528,127.385471857209
"개방화장실","대광주유소","대전 유성구 금남구즉로 1355 대광주유소","1","1","1","",36.4479570430636,127.384596223077
"개방화장실","투유1차","대전 유성구 온천북로 73 투유1차","1","1","1","",36.3565232069812,127.351073497366
"개방화장실","위드리버","대전 유성구 문화원로146번길 7-28 위드리버","1","1","3","",36.3570661131012,127.353079032892
"개방화장실","투유2차","대전 유성구 문화원로 131 투유2차","1","2","3","",36.3586995270222,127.350434610138
"개방화장실","봉명씨티빌","대전 유성구 문화원로 119 봉명씨티빌","1","2","2","",36.3588393056991,127.349139472071
"개방화장실","상그릴라플러스빌","대전 유성구 대학로 59 상그릴라플러스빌","1","1","2","",36.3590676746792,127.34291188936
"개방화장실","진터벌주유소","대전 유성구 유성대로654번길 168 진터벌주유소","1","1","1","",36.3502553095853,127.338182929522
"개방화장실","유성온천주유소","대전 유성구 도안대로 583 유성온천주유소","1","1","1","",36.3520476563715,127.340342155483
"개방화장실","청주해장국","대전 유성구 온천로 63 청주해장국","1","1","1","",36.3553628112595,127.344930556287
"개방화장실","홍인타워오피스텔","대전 유성구 대학로 28 홍인타워오피스텔","1","4","4","",36.3562291790401,127.342997258175
"개방화장실","대온장호텔","대전 유성구 온천로 33 대온장호텔","1","1","2","",36.355943986602,127.341539745799
"개방화장실","방동주유소","대전 유성구 계백로 139 방동주유소","1","1","1","",36.2745654421526,127.267404381364
"개방화장실","서대전주유소","대전 유성구 계백로 212 서대전주유소","1","1","1","",36.2702597467347,127.273458564808
"개방화장실","방동제일주유소","대전 유성구 계백로 324 방동제일주유소","1","1","2","",36.2664811471497,127.284848834207
"개방화장실","방동상회","대전 유성구 성북로 62 방동상회","1","1","1","",36.2879674649068,127.306744432119
"개방화장실","노은3동 행정복지센터","대전 유성구 지족동로 145 노은3동 행정복지센터","1","2","2","09:00~18:00",36.386807,127.307984
"개방화장실","노은3동 행정복지센터 영어도서관","대전 유성구 지족동로 145 노은3동 행정복지센터 영어도서관","1","4","6","09:00~18:00",36.386807,127.307984
"개방화장실","전민동 행정복지센터","대전 유성구 유성대로 1719 전민동 행정복지센터","1","3","5","09:00~18:00",36.3999454,127.4003692
"개방화장실","구즉동 행정복지센터","대전 유성구 구룡달전로 22 구즉동 행정복지센터","1","2","5","09:00~18:00",36.4405066,127.3837119
"개방화장실","구즉도서관","대전 유성구 와룡로37번길 20 구즉도서관","1","4","5","(화-일)08:00~22:00",36.4295143,127.3805226
"개방화장실","진잠도서관","대전 유성구 진잠로160번길 19 진잠도서관","- 1 ","2","3","08:00~22:00",36.3031649,127.3197069
"개방화장실","SK엑스포주유소","대전 유성구 대덕대로 540 SK엑스포주유소","1","1","2","",36.3811806669007,127.378854818781
