시간,유형,메시지
"오후 1:40:39","success","[989/1397] BG보석사우나(2층) : 주소 검색 성공[road]"
"오후 1:40:39","info","[989/1397] BG보석사우나(2층) : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 BG보석사우나"""
"오후 1:40:40","success","[989/1397] BG보석사우나(2층) : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (6m)"
"오후 1:40:40","success","[989/1397] BG보석사우나(2층) : 변환 성공"
"오후 1:40:40","info","[990/1397] 스타빌딩 : 주소 검색 시도[road]-> ""광주광역시 서구 금화로 283"""
"오후 1:40:40","info","[990/1397] 스타빌딩 : 역지오코딩 검증 중..."
"오후 1:40:41","success","[990/1397] 스타빌딩 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:40:41","success","[990/1397] 스타빌딩 : 주소 검색 성공[road]"
"오후 1:40:41","info","[990/1397] 스타빌딩 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 스타빌딩"""
"오후 1:40:41","success","[990/1397] 스타빌딩 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오후 1:40:41","success","[990/1397] 스타빌딩 : 변환 성공"
"오후 1:40:41","info","[991/1397] 나들가게 내방점 : 주소 검색 시도[road]-> ""광주광역시 서구 월드컵4강로182번길 21"""
"오후 1:40:41","info","[991/1397] 나들가게 내방점 : 역지오코딩 검증 중..."
"오후 1:40:42","success","[991/1397] 나들가게 내방점 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:40:42","success","[991/1397] 나들가게 내방점 : 주소 검색 성공[road]"
"오후 1:40:42","info","[991/1397] 나들가게 내방점 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 나들가게 내방점"""
"오후 1:40:42","success","[991/1397] 나들가게 내방점 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (5m)"
"오후 1:40:42","success","[991/1397] 나들가게 내방점 : 변환 성공"
"오후 1:40:42","info","[992/1397] 상무24시셀프세차타운 : 주소 검색 시도[road]-> ""광주광역시 서구 상무누리로157"""
"오후 1:40:42","info","[992/1397] 상무24시셀프세차타운 : 역지오코딩 검증 중..."
"오후 1:40:43","success","[992/1397] 상무24시셀프세차타운 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:40:43","success","[992/1397] 상무24시셀프세차타운 : 주소 검색 성공[road]"
"오후 1:40:43","info","[992/1397] 상무24시셀프세차타운 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 상무24시셀프세차타운"""
"오후 1:40:43","info","[992/1397] 상무24시셀프세차타운 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 1:40:43","success","[992/1397] 상무24시셀프세차타운 : 변환 성공"
"오후 1:40:43","info","[993/1397] ㈜스카이랜드 : 주소 검색 시도[road]-> ""광주광역시 서구 운천로 213"""
"오후 1:40:44","info","[993/1397] ㈜스카이랜드 : 역지오코딩 검증 중..."
"오후 1:40:45","success","[993/1397] ㈜스카이랜드 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:40:45","success","[993/1397] ㈜스카이랜드 : 주소 검색 성공[road]"
"오후 1:40:45","info","[993/1397] ㈜스카이랜드 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 스카이랜드"""
"오후 1:40:45","success","[993/1397] ㈜스카이랜드 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (13m)"
"오후 1:40:45","success","[993/1397] ㈜스카이랜드 : 변환 성공"
"오후 1:40:45","info","[994/1397] 아트빌(아트블럭) : 주소 검색 시도[road]-> ""광주광역시 서구 마륵복개로147"""
"오후 1:40:46","info","[994/1397] 아트빌(아트블럭) : 역지오코딩 검증 중..."
"오후 1:40:46","success","[994/1397] 아트빌(아트블럭) : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:40:46","success","[994/1397] 아트빌(아트블럭) : 주소 검색 성공[road]"
"오후 1:40:46","info","[994/1397] 아트빌(아트블럭) : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 아트빌"""
"오후 1:40:47","warning","[994/1397] 아트빌(아트블럭) : [DOUBLE-CHECK] 시설명 위치와 불일치 (3623m)"
"오후 1:40:47","success","[994/1397] 아트빌(아트블럭) : 변환 성공"
"오후 1:40:47","info","[995/1397] 서광주농협 : 주소 검색 시도[road]-> ""광주광역시 서구 죽봉대로 107"""
"오후 1:40:47","info","[995/1397] 서광주농협 : 역지오코딩 검증 중..."
"오후 1:40:48","success","[995/1397] 서광주농협 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:40:48","success","[995/1397] 서광주농협 : 주소 검색 성공[road]"
"오후 1:40:48","info","[995/1397] 서광주농협 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 서광주농협"""
"오후 1:40:48","success","[995/1397] 서광주농협 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (2m)"
"오후 1:40:48","success","[995/1397] 서광주농협 : 변환 성공"
"오후 1:40:48","info","[996/1397] 광주성지교회 : 주소 검색 시도[road]-> ""광주광역시 서구 천변좌하로598-5"""
"오후 1:40:49","info","[996/1397] 광주성지교회 : 역지오코딩 검증 중..."
"오후 1:40:49","success","[996/1397] 광주성지교회 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:40:49","success","[996/1397] 광주성지교회 : 주소 검색 성공[road]"
"오후 1:40:49","info","[996/1397] 광주성지교회 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 광주성지교회"""
"오후 1:40:49","success","[996/1397] 광주성지교회 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (4m)"
"오후 1:40:49","success","[996/1397] 광주성지교회 : 변환 성공"
"오후 1:40:49","info","[997/1397] 삼애빌딩삼애신협 : 주소 검색 시도[road]-> ""광주광역시 서구독립로 203"""
"오후 1:40:50","info","[997/1397] 삼애빌딩삼애신협 : 역지오코딩 검증 중..."
"오후 1:40:51","success","[997/1397] 삼애빌딩삼애신협 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:40:51","success","[997/1397] 삼애빌딩삼애신협 : 주소 검색 성공[road]"
"오후 1:40:51","info","[997/1397] 삼애빌딩삼애신협 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 삼애빌딩삼애신협"""
"오후 1:40:51","info","[997/1397] 삼애빌딩삼애신협 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 1:40:51","success","[997/1397] 삼애빌딩삼애신협 : 변환 성공"
"오후 1:40:51","info","[998/1397] 파로스빌딩 : 주소 검색 시도[road]-> ""광주광역시 서구 상무누리로14"""
"오후 1:40:51","info","[998/1397] 파로스빌딩 : 역지오코딩 검증 중..."
"오후 1:40:52","success","[998/1397] 파로스빌딩 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:40:52","success","[998/1397] 파로스빌딩 : 주소 검색 성공[road]"
"오후 1:40:52","info","[998/1397] 파로스빌딩 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 파로스빌딩"""
"오후 1:40:52","success","[998/1397] 파로스빌딩 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오후 1:40:52","success","[998/1397] 파로스빌딩 : 변환 성공"
"오후 1:40:52","info","[999/1397] 예일교회 : 주소 검색 시도[road]-> ""광주광역시 서구 대남대로487번길11"""
"오후 1:40:53","info","[999/1397] 예일교회 : 역지오코딩 검증 중..."
"오후 1:40:53","success","[999/1397] 예일교회 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:40:53","success","[999/1397] 예일교회 : 주소 검색 성공[road]"
"오후 1:40:53","info","[999/1397] 예일교회 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 예일교회"""
"오후 1:40:54","success","[999/1397] 예일교회 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (27m)"
"오후 1:40:54","warning","[999/1397] 예일교회 : [DOUBLE-CHECK] 주소 번호 불일치 (11 vs 479), 하지만 위치 근접하여 허용"
"오후 1:40:54","success","[999/1397] 예일교회 : 변환 성공"
"오후 1:40:54","info","[1000/1397] 상무시장 : 주소 검색 시도[road]-> ""광주광역시 서구 쌍촌로61"""
"오후 1:40:54","info","[1000/1397] 상무시장 : 역지오코딩 검증 중..."
"오후 1:40:55","success","[1000/1397] 상무시장 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:40:55","success","[1000/1397] 상무시장 : 주소 검색 성공[road]"
"오후 1:40:55","info","[1000/1397] 상무시장 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 상무시장"""
"오후 1:40:55","success","[1000/1397] 상무시장 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (16m)"
"오후 1:40:55","success","[1000/1397] 상무시장 : 변환 성공"
"오후 1:40:55","info","[1001/1397] 위더스웨딩 : 주소 검색 시도[road]-> ""광주광역시 서구 죽봉대로153"""
"오후 1:40:55","info","[1001/1397] 위더스웨딩 : 역지오코딩 검증 중..."
"오후 1:40:56","success","[1001/1397] 위더스웨딩 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:40:56","success","[1001/1397] 위더스웨딩 : 주소 검색 성공[road]"
"오후 1:40:56","info","[1001/1397] 위더스웨딩 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 위더스웨딩"""
"오후 1:40:56","success","[1001/1397] 위더스웨딩 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (8m)"
"오후 1:40:56","success","[1001/1397] 위더스웨딩 : 변환 성공"
"오후 1:40:56","info","[1002/1397] 낙지한마당 : 주소 검색 시도[road]-> ""광주광역시 서구 월드컵4강로181번길42"""
"오후 1:40:57","info","[1002/1397] 낙지한마당 : 역지오코딩 검증 중..."
"오후 1:40:57","success","[1002/1397] 낙지한마당 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:40:57","success","[1002/1397] 낙지한마당 : 주소 검색 성공[road]"
"오후 1:40:57","info","[1002/1397] 낙지한마당 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 낙지한마당"""
"오후 1:40:58","warning","[1002/1397] 낙지한마당 : [DOUBLE-CHECK] 시설명 위치와 불일치 (4188m)"
"오후 1:40:58","success","[1002/1397] 낙지한마당 : 변환 성공"
"오후 1:40:58","info","[1003/1397] 롯데수퍼 풍암점 : 주소 검색 시도[road]-> ""광주광역시 서구 풍암2로2"""
"오후 1:40:58","info","[1003/1397] 롯데수퍼 풍암점 : 역지오코딩 검증 중..."
"오후 1:40:59","success","[1003/1397] 롯데수퍼 풍암점 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:40:59","success","[1003/1397] 롯데수퍼 풍암점 : 주소 검색 성공[road]"
"오후 1:40:59","info","[1003/1397] 롯데수퍼 풍암점 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 롯데수퍼 풍암점"""
"오후 1:40:59","success","[1003/1397] 롯데수퍼 풍암점 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (34m)"
"오후 1:40:59","success","[1003/1397] 롯데수퍼 풍암점 : 변환 성공"
"오후 1:40:59","info","[1004/1397] 서창농협 : 주소 검색 시도[road]-> ""광주광역시 서구 금화로92"""
"오후 1:41:00","info","[1004/1397] 서창농협 : 역지오코딩 검증 중..."
"오후 1:41:00","success","[1004/1397] 서창농협 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:00","success","[1004/1397] 서창농협 : 주소 검색 성공[road]"
"오후 1:41:00","info","[1004/1397] 서창농협 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 서창농협"""
"오후 1:41:01","warning","[1004/1397] 서창농협 : [DOUBLE-CHECK] 시설명 위치와 불일치 (1887m)"
"오후 1:41:01","success","[1004/1397] 서창농협 : 변환 성공"
"오후 1:41:01","info","[1005/1397] 회재회관 : 주소 검색 시도[road]-> ""광주광역시 서구 금화로96"""
"오후 1:41:01","info","[1005/1397] 회재회관 : 역지오코딩 검증 중..."
"오후 1:41:02","success","[1005/1397] 회재회관 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:02","success","[1005/1397] 회재회관 : 주소 검색 성공[road]"
"오후 1:41:02","info","[1005/1397] 회재회관 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 회재회관"""
"오후 1:41:02","success","[1005/1397] 회재회관 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (1m)"
"오후 1:41:02","success","[1005/1397] 회재회관 : 변환 성공"
"오후 1:41:02","info","[1006/1397] (주)제이마트(텃밭마트) : 주소 검색 시도[road]-> ""광주광역시 서구 풍암2로57번길11"""
"오후 1:41:03","info","[1006/1397] (주)제이마트(텃밭마트) : 역지오코딩 검증 중..."
"오후 1:41:04","success","[1006/1397] (주)제이마트(텃밭마트) : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:04","success","[1006/1397] (주)제이마트(텃밭마트) : 주소 검색 성공[road]"
"오후 1:41:04","info","[1006/1397] (주)제이마트(텃밭마트) : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 1:41:04","success","[1006/1397] (주)제이마트(텃밭마트) : 변환 성공"
"오후 1:41:04","info","[1007/1397] 텃밭마재 : 주소 검색 시도[road]-> ""광주광역시 서구 화계1로75"""
"오후 1:41:04","warning","[1007/1397] 텃밭마재 : 검색 결과 없음(NULL) -> ""광주광역시 서구 화계1로75"""
"오후 1:41:04","info","[1007/1397] 텃밭마재 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 텃밭마재"""
"오후 1:41:05","info","[1007/1397] 텃밭마재 : [PHASE B] 주소 검색 실패, 시설명 검색 결과 검토 중..."
"오후 1:41:05","success","[1007/1397] 텃밭마재 : [PHASE B] 시설명 검색 결과 기반으로 좌표 결정"
"오후 1:41:05","success","[1007/1397] 텃밭마재 : 변환 성공"
"오후 1:41:05","info","[1008/1397] 다담식자재마트 : 주소 검색 시도[road]-> ""광주광역시 서구 화운로19"""
"오후 1:41:05","info","[1008/1397] 다담식자재마트 : 역지오코딩 검증 중..."
"오후 1:41:06","success","[1008/1397] 다담식자재마트 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:06","success","[1008/1397] 다담식자재마트 : 주소 검색 성공[road]"
"오후 1:41:06","info","[1008/1397] 다담식자재마트 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 다담식자재마트"""
"오후 1:41:06","success","[1008/1397] 다담식자재마트 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (3m)"
"오후 1:41:06","success","[1008/1397] 다담식자재마트 : 변환 성공"
"오후 1:41:06","info","[1009/1397] 한솔자동차공업사 : 주소 검색 시도[road]-> ""광주광역시 서구 풍서우로172"""
"오후 1:41:07","info","[1009/1397] 한솔자동차공업사 : 역지오코딩 검증 중..."
"오후 1:41:08","success","[1009/1397] 한솔자동차공업사 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:08","success","[1009/1397] 한솔자동차공업사 : 주소 검색 성공[road]"
"오후 1:41:08","info","[1009/1397] 한솔자동차공업사 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 한솔자동차공업사"""
"오후 1:41:08","success","[1009/1397] 한솔자동차공업사 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오후 1:41:08","success","[1009/1397] 한솔자동차공업사 : 변환 성공"
"오후 1:41:08","info","[1010/1397] 서창교 : 주소 검색 시도[road]-> ""광주광역시 서구 서창동 1048-1"""
"오후 1:41:09","info","[1010/1397] 서창교 : 역지오코딩 검증 중..."
"오후 1:41:09","success","[1010/1397] 서창교 : 역지오코딩 검증[GOOD] - 동일 서구 "
"오후 1:41:09","success","[1010/1397] 서창교 : 주소 검색 성공[road]"
"오후 1:41:09","info","[1010/1397] 서창교 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 서창교"""
"오후 1:41:10","warning","[1010/1397] 서창교 : [DOUBLE-CHECK] 시설명 위치와 불일치 (187m)"
"오후 1:41:10","success","[1010/1397] 서창교 : 변환 성공"
"오후 1:41:10","info","[1011/1397] 자전거안내센터 : 주소 검색 시도[road]-> ""광주광역시 서구 벽진동 505-1"""
"오후 1:41:11","info","[1011/1397] 자전거안내센터 : 역지오코딩 검증 중..."
"오후 1:41:11","success","[1011/1397] 자전거안내센터 : 역지오코딩 검증[GOOD] - 동일 서구 "
"오후 1:41:11","success","[1011/1397] 자전거안내센터 : 주소 검색 성공[road]"
"오후 1:41:11","info","[1011/1397] 자전거안내센터 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 자전거안내센터"""
"오후 1:41:12","success","[1011/1397] 자전거안내센터 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (22m)"
"오후 1:41:12","success","[1011/1397] 자전거안내센터 : 변환 성공"
"오후 1:41:12","info","[1012/1397] 극락교 : 주소 검색 시도[road]-> ""광주광역시 서구 마륵동 606"""
"오후 1:41:12","info","[1012/1397] 극락교 : 역지오코딩 검증 중..."
"오후 1:41:13","success","[1012/1397] 극락교 : 역지오코딩 검증[GOOD] - 동일 서구 "
"오후 1:41:13","success","[1012/1397] 극락교 : 주소 검색 성공[road]"
"오후 1:41:13","info","[1012/1397] 극락교 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 극락교"""
"오후 1:41:13","warning","[1012/1397] 극락교 : [DOUBLE-CHECK] 시설명 위치와 불일치 (593m)"
"오후 1:41:13","success","[1012/1397] 극락교 : 변환 성공"
"오후 1:41:13","info","[1013/1397] 내방어린이공원 : 주소 검색 시도[road]-> ""광주광역시 서구 내방동 837"""
"오후 1:41:13","info","[1013/1397] 내방어린이공원 : 역지오코딩 검증 중..."
"오후 1:41:14","success","[1013/1397] 내방어린이공원 : 역지오코딩 검증[GOOD] - 동일 서구 "
"오후 1:41:14","success","[1013/1397] 내방어린이공원 : 주소 검색 성공[road]"
"오후 1:41:14","info","[1013/1397] 내방어린이공원 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 내방어린이공원"""
"오후 1:41:14","success","[1013/1397] 내방어린이공원 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오후 1:41:14","warning","[1013/1397] 내방어린이공원 : [DOUBLE-CHECK] 주소 번호 불일치 (18 vs 837), 하지만 위치 근접하여 허용"
"오후 1:41:14","success","[1013/1397] 내방어린이공원 : 변환 성공"
"오후 1:41:14","info","[1014/1397] 서창천 고향의 강 : 주소 검색 시도[road]-> ""광주광역시 서구 금호동 702-127"""
"오후 1:41:15","info","[1014/1397] 서창천 고향의 강 : 역지오코딩 검증 중..."
"오후 1:41:16","success","[1014/1397] 서창천 고향의 강 : 역지오코딩 검증[GOOD] - 동일 서구 "
"오후 1:41:16","success","[1014/1397] 서창천 고향의 강 : 주소 검색 성공[road]"
"오후 1:41:16","info","[1014/1397] 서창천 고향의 강 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 서창천 고향의 강"""
"오후 1:41:16","info","[1014/1397] 서창천 고향의 강 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 1:41:16","success","[1014/1397] 서창천 고향의 강 : 변환 성공"
"오후 1:41:16","info","[1015/1397] 농성공단어린이공원 : 주소 검색 시도[road]-> ""광주광역시 서구 농성동 417-8"""
"오후 1:41:17","info","[1015/1397] 농성공단어린이공원 : 역지오코딩 검증 중..."
"오후 1:41:17","success","[1015/1397] 농성공단어린이공원 : 역지오코딩 검증[GOOD] - 동일 서구 "
"오후 1:41:17","success","[1015/1397] 농성공단어린이공원 : 주소 검색 성공[road]"
"오후 1:41:17","info","[1015/1397] 농성공단어린이공원 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 농성공단어린이공원"""
"오후 1:41:18","success","[1015/1397] 농성공단어린이공원 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (3m)"
"오후 1:41:18","warning","[1015/1397] 농성공단어린이공원 : [DOUBLE-CHECK] 주소 번호 불일치 (12 vs 417), 하지만 위치 근접하여 허용"
"오후 1:41:18","success","[1015/1397] 농성공단어린이공원 : 변환 성공"
"오후 1:41:18","info","[1016/1397] 청춘빌리지1호 : 주소 검색 시도[road]-> ""광주광역시 서구 천변좌로 12-16"""
"오후 1:41:18","info","[1016/1397] 청춘빌리지1호 : 역지오코딩 검증 중..."
"오후 1:41:19","success","[1016/1397] 청춘빌리지1호 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:19","success","[1016/1397] 청춘빌리지1호 : 주소 검색 성공[road]"
"오후 1:41:19","info","[1016/1397] 청춘빌리지1호 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 청춘빌리지1호"""
"오후 1:41:19","info","[1016/1397] 청춘빌리지1호 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 1:41:19","success","[1016/1397] 청춘빌리지1호 : 변환 성공"
"오후 1:41:19","info","[1017/1397] 덕흥대교 : 주소 검색 시도[road]-> ""광주광역시 서구 유덕독길219"""
"오후 1:41:20","warning","[1017/1397] 덕흥대교 : 검색 결과 없음(NULL) -> ""광주광역시 서구 유덕독길219"""
"오후 1:41:20","info","[1017/1397] 덕흥대교 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 덕흥대교"""
"오후 1:41:20","info","[1017/1397] 덕흥대교 : [PHASE B] 주소 검색 실패, 시설명 검색 결과 검토 중..."
"오후 1:41:21","success","[1017/1397] 덕흥대교 : [PHASE B] 시설명 검색 결과 기반으로 좌표 결정"
"오후 1:41:21","success","[1017/1397] 덕흥대교 : 변환 성공"
"오후 1:41:21","info","[1018/1397] 마륵근린 : 주소 검색 시도[road]-> ""광주광역시 서구 금화로59번길 45"""
"오후 1:41:22","info","[1018/1397] 마륵근린 : 역지오코딩 검증 중..."
"오후 1:41:22","success","[1018/1397] 마륵근린 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:22","success","[1018/1397] 마륵근린 : 주소 검색 성공[road]"
"오후 1:41:22","info","[1018/1397] 마륵근린 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 마륵근린"""
"오후 1:41:23","warning","[1018/1397] 마륵근린 : [DOUBLE-CHECK] 시설명 위치와 불일치 (713m)"
"오후 1:41:23","success","[1018/1397] 마륵근린 : 변환 성공"
"오후 1:41:23","info","[1019/1397] 동천교 화장실 : 주소 검색 시도[road]-> ""광주광역시 서구 천변우하로 392"""
"오후 1:41:23","info","[1019/1397] 동천교 화장실 : 역지오코딩 검증 중..."
"오후 1:41:24","success","[1019/1397] 동천교 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:24","success","[1019/1397] 동천교 화장실 : 주소 검색 성공[road]"
"오후 1:41:24","info","[1019/1397] 동천교 화장실 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 동천교"""
"오후 1:41:24","success","[1019/1397] 동천교 화장실 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (72m)"
"오후 1:41:24","warning","[1019/1397] 동천교 화장실 : [DOUBLE-CHECK] 주소 번호 불일치 (392 vs 338), 하지만 위치 근접하여 허용"
"오후 1:41:24","success","[1019/1397] 동천교 화장실 : 변환 성공"
"오후 1:41:24","info","[1020/1397] 만귀정 : 주소 검색 시도[road]-> ""광주광역시 서구 동하길 14-5"""
"오후 1:41:24","info","[1020/1397] 만귀정 : 역지오코딩 검증 중..."
"오후 1:41:25","success","[1020/1397] 만귀정 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:25","success","[1020/1397] 만귀정 : 주소 검색 성공[road]"
"오후 1:41:25","info","[1020/1397] 만귀정 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 만귀정"""
"오후 1:41:25","success","[1020/1397] 만귀정 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (44m)"
"오후 1:41:25","warning","[1020/1397] 만귀정 : [DOUBLE-CHECK] 주소 번호 불일치 (14 vs 10), 하지만 위치 근접하여 허용"
"오후 1:41:25","success","[1020/1397] 만귀정 : 변환 성공"
"오후 1:41:25","info","[1021/1397] 덕흥동 축구장 : 주소 검색 시도[road]-> ""광주광역시 서구 유덕로 237"""
"오후 1:41:26","info","[1021/1397] 덕흥동 축구장 : 역지오코딩 검증 중..."
"오후 1:41:27","success","[1021/1397] 덕흥동 축구장 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:27","success","[1021/1397] 덕흥동 축구장 : 주소 검색 성공[road]"
"오후 1:41:27","info","[1021/1397] 덕흥동 축구장 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 덕흥동 축구장"""
"오후 1:41:27","warning","[1021/1397] 덕흥동 축구장 : [DOUBLE-CHECK] 시설명 위치와 불일치 (630m)"
"오후 1:41:27","success","[1021/1397] 덕흥동 축구장 : 변환 성공"
"오후 1:41:27","info","[1022/1397] 광암교 : 주소 검색 시도[road]-> ""광주광역시 서구 천변좌하로 619"""
"오후 1:41:28","info","[1022/1397] 광암교 : 역지오코딩 검증 중..."
"오후 1:41:28","success","[1022/1397] 광암교 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:28","success","[1022/1397] 광암교 : 주소 검색 성공[road]"
"오후 1:41:28","info","[1022/1397] 광암교 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 광암교"""
"오후 1:41:29","success","[1022/1397] 광암교 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (72m)"
"오후 1:41:29","warning","[1022/1397] 광암교 : [DOUBLE-CHECK] 주소 번호 불일치 (619 vs 782), 하지만 위치 근접하여 허용"
"오후 1:41:29","success","[1022/1397] 광암교 : 변환 성공"
"오후 1:41:29","info","[1023/1397] 양동시장 : 주소 검색 시도[road]-> ""광주광역시 서구 양동시장1길 28-6"""
"오후 1:41:29","info","[1023/1397] 양동시장 : 역지오코딩 검증 중..."
"오후 1:41:30","success","[1023/1397] 양동시장 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:30","success","[1023/1397] 양동시장 : 주소 검색 성공[road]"
"오후 1:41:30","info","[1023/1397] 양동시장 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 양동시장"""
"오후 1:41:30","warning","[1023/1397] 양동시장 : [DOUBLE-CHECK] 시설명 위치와 불일치 (268m)"
"오후 1:41:30","success","[1023/1397] 양동시장 : 변환 성공"
"오후 1:41:30","info","[1024/1397] 광주학색독립운동기념관(실외) : 주소 검색 시도[road]-> ""광주광역시 서구 학생독립로 30, 광주학생독립운동기념관"""
"오후 1:41:31","info","[1024/1397] 광주학색독립운동기념관(실외) : 역지오코딩 검증 중..."
"오후 1:41:32","success","[1024/1397] 광주학색독립운동기념관(실외) : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:41:32","success","[1024/1397] 광주학색독립운동기념관(실외) : 주소 검색 성공[road]"
"오후 1:41:32","info","[1024/1397] 광주학색독립운동기념관(실외) : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 광주학색독립운동기념관"""
"오후 1:41:32","info","[1024/1397] 광주학색독립운동기념관(실외) : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 1:41:32","success","[1024/1397] 광주학색독립운동기념관(실외) : 변환 성공"
"오후 1:41:32","info","[1025/1397] 광주학생독립운동기념관(실내) : 주소 검색 시도[road]-> ""광주광역시 서구 학생독립로 30, 광주학생독립운동기념관"""
"오후 1:41:32","info","[Cache] 지오코딩 결과 재사용: ""광주광역시 서구 학생독립로 30, 광주학생독립운동기념관"""
"오후 1:41:32","info","[1025/1397] 광주학생독립운동기념관(실내) : 역지오코딩 검증 중..."
"오후 1:41:32","info","[Cache] 역지오코딩 결과 재사용: 35.140587,126.865021"
"오후 1:41:33","success","[1025/1397] 광주학생독립운동기념관(실내) : 역지오코딩 검증[PERFECT] - 주소 일치"
