구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"이동화장실","동산계곡식당 밑 주차장","대구 군위군 부계면 동산리 317-1 동산계곡식당 밑 주차장","1","1","1","",36.039499,128.66978
"이동화장실","동산계곡 저수지 상류","대구 군위군 부계면 동산리 산 76-1 동산계곡 저수지 상류","1","1","1","",36.036806,128.671389
"개방화장실","대림주유소","대구 군위군 부계면 치산효령로 1274 대림주유소","1","1","1","09:00~19:00",36.096765,128.672281
"개방화장실","위천수변테마파크","대구 군위군 효령면 간동유원지길 8 위천수변테마파크","1","7","16","09:00~18:00",36.176592,128.586189
"개방화장실","어슬렁대추정원","대구 군위군 의흥면 수서길 4 어슬렁대추정원","1","2","4","",36.178674,128.68674
"개방화장실","힐링도시숲","대구 군위군 군위읍 경북대로 3111 힐링도시숲","1","2","3","",36.185394,128.574458
"공중화장실","삼국유사우체국","대구 군위군 삼국유사면 삼국유사로 28 삼국유사우체국","1","1","2","",36.127468,128.757566
"공중화장실","백령주유소","대구 군위군 군위읍 경북대로 3986 백령주유소","1","1","3","",36.258029,128.571716
"공중화장실","남경주유소","대구 군위군 군위읍 경북대로 4115 남경주유소","1","1","2","",36.269666,128.573756
"공중화장실","동부주유소","대구 군위군 군위읍 군청로 15 동부주유소","1","2","2","",36.225479,128.567623
"공중화장실","세교주유소","대구 군위군 군위읍 경북대로 3335 세교주유소","1","1","1","",36.202181,128.56349
"공중화장실","군위119안전센터","대구 군위군 군위읍 군위공단길 65 군위119안전센터","1","3","2","",36.207604,128.560435
"공중화장실","효령버스정류소","대구 군위군 효령면 치산효령로 2385-4 효령버스정류소","1","2","2","",36.156002,128.586521
"공중화장실","군위농협하나로유통센터","대구 군위군 효령면 경북대로 2185 군위농협하나로유통센터","1","5","9","",36.118466,128.573292
"공중화장실","군위인재양성원","대구 군위군 군위읍 서부리 45-1 군위인재양성원","1","6","8","",36.236433,128.568222
"공중화장실","한국전력공사 군위지점","대구 군위군 군위읍 중앙5길 9 한국전력공사 군위지점","1","4","4","",36.238608,128.566627
"공중화장실","군위등기소","대구 군위군 군위읍 도군로 2734 군위등기소","1","3","3","",36.240745,128.569463
"이동화장실","어의지 입구","대구 군위군 소보면 내의리 산 43-9 어의지 입구","1","1","1","09:00~24:00",36.2826359494923,128.505139217308
"공중화장실","의흥파출소","대구 군위군 의흥면 읍내6길 7 의흥파출소","1","1","1","",36.17519337,128.7171499
"공중화장실","우보치안센터","대구 군위군 우보면 이화길 127 우보치안센터","1","2","2","09:00~18:00",36.19569007,128.6642235
"공중화장실","삼국유사치안센터","대구 군위군 삼국유사면 삼국유사로 438-7 삼국유사치안센터","1","2","2","09:00~18:00",36.12300328,128.7942996
