구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"개방화장실","교통안전공단 동해검사소","강원특별자치도 동해시 강원남부로 4772 교통안전공단 동해검사소","1","1","1","09:00~18:00",37.47508,129.1195
"개방화장실","강원도동해교육지원청","강원특별자치도 동해시 천곡로 117 강원도동해교육지원청","1","7","9","09:00~18:00",37.52541,129.1174
"개방화장실","동해경찰서 묵호지구대","강원특별자치도 동해시 발한로 241 동해경찰서 묵호지구대","1","1","1","09:00~18:00",37.55049,129.107
"개방화장실","묵호우체국","강원특별자치도 동해시 발한로 211-2 묵호우체국","1","2","1","09:00~18:00",37.54872,129.1083
"개방화장실","영동가스충전소","강원특별자치도 동해시 동해대로 5934 영동가스충전소","1","1","1","08:00 ~ 18:00",37.5690798179103,129.099907441894
"개방화장실","대영에너지","강원특별자치도 동해시 동해대로 6036 대영에너지","1","1","1","06:00 ~ 20:00",37.57652,129.0961
"개방화장실","쇄운주유소","강원특별자치도 동해시 효자로 400 쇄운주유소","1","1","1","07:00 ~ 20:00",37.48208,129.0816
"개방화장실","대경주유소","강원특별자치도 동해시 동해대로 5161 대경주유소","1","1","1","07:00 ~ 21:00",37.50403,129.1049
"개방화장실","대영충전소","강원특별자치도 동해시 발한로 531 대영충전소","1","1","1","06:00 ~ 21:30",37.57489,129.0964
"개방화장실","대경가스충전소","강원특별자치도 동해시 동해대로 5165 대경가스충전소","1","1","1","07:00 ~ 21:00",37.50424,129.1047
"개방화장실","CJ대한통운 효가제일주유소","강원특별자치도 동해시 동해대로 4985 CJ대한통운 효가제일주유소","1","1","1","06:00 ~ 22:00",37.49098,129.1106
"개방화장실","삼양골드3차상가","강원특별자치도 동해시 중앙로 248 삼양골드3차상가","1","3","3","",37.52281,129.1147
"개방화장실","이주민상가","강원특별자치도 동해시 중앙로 234 이주민상가","1","3","3","",37.52126,129.1152
"개방화장실","삼화사","강원특별자치도 동해시 삼화로 584 삼화사","1","3","3","",37.46332,129.0134
"간이화장실","삼화성황당","강원특별자치도 동해시 삼화동 산 231-1 삼화성황당","1","1","1","",37.46991,129.0396
"개방화장실","오대산장","강원특별자치도 평창군 진부면 오대산로 1076-15 오대산장","1","3","7","",37.7646791803101,128.562241545691
"개방화장실","상원사주차장","강원특별자치도 평창군 진부면 오대산로 1076-15 상원사주차장","1","3","6","",37.7646791803101,128.562241545691
"개방화장실","월정사","강원특별자치도 평창군 진부면 오대산로 374-8 월정사","1","3","5","",37.731678119228,128.593136604201
"개방화장실","동피골","강원특별자치도 평창군 진부면 오대산로 1076-15 동피골","1","3","7","",37.7646791803101,128.562241545691
"개방화장실","상원사","강원특별자치도 평창군 진부면 오대산로 1076-15 상원사","1","4","5","",37.7646791803101,128.562241545691
"개방화장실","월정사주차장","강원특별자치도 평창군 진부면 오대산로 1076-15 월정사주차장","1","4","8","",37.7646791803101,128.562241545691
"개방화장실","월정여성전용","강원특별자치도 평창군 진부면 오대산로 1076-15 월정여성전용","1","1","5","",37.7646791803101,128.562241545691
"개방화장실","상원여성전용2","강원특별자치도 평창군 진부면 오대산로 1211-16 상원여성전용2","1","1","7","",37.785543933502,128.563299290513
"개방화장실","선재길","강원특별자치도 평창군 진부면 오대산로 1076-15 선재길","1","2","4","",37.7646791803101,128.562241545691
"개방화장실","산문주차장","강원특별자치도 평창군 진부면 동산리 335-3 산문주차장","1","2","5","",37.7157318450398,128.601917686196
"개방화장실","진고개","강원특별자치도 평창군 진부면 동산리 산 19 진고개","1","2","4","",37.7108342115407,128.582615167639
"공중화장실","평창휴게소","강원특별자치도 평창군 용평면 경강로 2159-58 평창휴게소","1","9","33","",37.605442498412,128.452871117102
"공중화장실","평창휴게소","강원특별자치도 평창군 용평면 탑거리길 63 평창휴게소","1","8","34","",37.6107858292566,128.463404625998
"개방화장실","평창역","강원특별자치도 평창군 용평면 평창대로 1715 평창역","1","6","9","05:00-24:00",37.5623855499484,128.429649486561
"개방화장실","진부역","강원특별자치도 평창군 진부면 송정길 120 진부역","1","5","9","05:00-24:00",37.6427711247019,128.574465399427
"공중화장실","대관령야외공연장","강원특별자치도 평창군 대관령면 솔봉로 325 대관령야외공연장","1","13","22","09:00∼18:00",37.6592541743687,128.684010667163
"개방화장실","2018평창동계올림픽기념관","강원특별자치도 평창군 대관령면 올림픽로 220 2018평창동계올림픽기념관","1","7","18","09:00∼18:00",37.6668500001387,128.706727887099
"간이화장실","2019평창동계올림픽기념공원","강원특별자치도 평창군 대관령면 올림픽로 220 2019평창동계올림픽기념공원","1","2","3","",37.6668500001387,128.706727887099
"공중화장실","스키점프경기장 베이직하우스","강원특별자치도 평창군 대관령면 스포츠파크길 135 스키점프경기장 베이직하우스","1","31","43","09:00~18:00",37.6634015902446,128.682380491109
"간이화장실","비천솔밭","강원특별자치도 동해시 비천동 307 비천솔밭","1","1","1","",37.52362,129.0481
"공중화장실","전천 청운교","강원특별자치도 동해시 청운2길 4 전천 청운교","1","2","5","",37.48299,129.1034
"간이화장실","달방댐","강원특별자치도 동해시 달방동 산 3-6 달방댐","1","1","1","",37.50766,129.0375
